refactoring_type,fork_name,patch_id
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_PARAMETER,linkedin,6
INLINE_VARIABLE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
RENAME_PARAMETER,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
EXTRACT_AND_MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_CLASS_ANNOTATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_CLASS,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
PUSH_DOWN_OPERATION,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
MOVE_OPERATION,linkedin,6
REMOVE_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
INLINE_OPERATION,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_AND_MOVE_OPERATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
ADD_PARAMETER,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
EXTRACT_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
RENAME_METHOD,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
EXTRACT_OPERATION,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
MOVE_AND_RENAME_OPERATION,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
EXTRACT_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
REMOVE_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
MOVE_OPERATION,linkedin,6
REMOVE_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_VARIABLE,linkedin,6
EXTRACT_AND_MOVE_OPERATION,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_ATTRIBUTE_ANNOTATION,linkedin,6
ADD_ATTRIBUTE_ANNOTATION,linkedin,6
RENAME_METHOD,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
RENAME_METHOD,linkedin,6
INLINE_OPERATION,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
EXTRACT_AND_MOVE_OPERATION,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
RENAME_METHOD,linkedin,6
ADD_THROWN_EXCEPTION_TYPE,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_VARIABLE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
EXTRACT_OPERATION,linkedin,6
RENAME_METHOD,linkedin,6
EXTRACT_VARIABLE,linkedin,6
MOVE_CLASS,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
REPLACE_VARIABLE_WITH_ATTRIBUTE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_METHOD,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
INLINE_OPERATION,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
REMOVE_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MOVE_CLASS,linkedin,6
RENAME_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
MOVE_AND_RENAME_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
MOVE_OPERATION,linkedin,6
RENAME_PARAMETER,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_THROWN_EXCEPTION_TYPE,linkedin,6
MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
ADD_METHOD_ANNOTATION,linkedin,6
REMOVE_METHOD_ANNOTATION,linkedin,6
MOVE_OPERATION,linkedin,6
MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
EXTRACT_VARIABLE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
ADD_CLASS_ANNOTATION,linkedin,6
ADD_CLASS_ANNOTATION,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
REMOVE_THROWN_EXCEPTION_TYPE,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
MODIFY_METHOD_ANNOTATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
RENAME_CLASS,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_ATTRIBUTE_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_METHOD,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_VARIABLE,linkedin,6
RENAME_PARAMETER,linkedin,6
INLINE_VARIABLE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_ATTRIBUTE,linkedin,6
RENAME_METHOD,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
RENAME_PARAMETER,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
EXTRACT_AND_MOVE_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_CLASS_ANNOTATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_OPERATION,linkedin,6
CHANGE_VARIABLE_TYPE,linkedin,6
RENAME_VARIABLE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_CLASS,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
MOVE_ATTRIBUTE,linkedin,6
CHANGE_RETURN_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,6
EXTRACT_OPERATION,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
ADD_PARAMETER,linkedin,6
EXTRACT_OPERATION,linkedin,6
EXTRACT_ATTRIBUTE,linkedin,6
PUSH_DOWN_OPERATION,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
CHANGE_PARAMETER_TYPE,linkedin,6
ADD_PARAMETER,linkedin,6
MOVE_OPERATION,linkedin,6
REMOVE_PARAMETER,linkedin,6
REMOVE_PARAMETER,linkedin,6
INLINE_OPERATION,linkedin,6
RENAME_PARAMETER,linkedin,9
RENAME_METHOD,linkedin,9
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,9
RENAME_METHOD,linkedin,9
RENAME_METHOD,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
RENAME_ATTRIBUTE,linkedin,9
RENAME_METHOD,linkedin,9
RENAME_METHOD,linkedin,9
RENAME_METHOD,linkedin,9
ADD_PARAMETER,linkedin,9
EXTRACT_AND_MOVE_OPERATION,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_PARAMETER_TYPE,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_RETURN_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
CHANGE_VARIABLE_TYPE,linkedin,9
EXTRACT_VARIABLE,linkedin,9
RENAME_PARAMETER,linkedin,9
RENAME_METHOD,linkedin,9
ADD_PARAMETER,linkedin,9
INLINE_OPERATION,linkedin,9
INLINE_OPERATION,linkedin,9
INLINE_OPERATION,linkedin,9
INLINE_OPERATION,linkedin,9
INLINE_OPERATION,linkedin,9
INLINE_OPERATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
EXTRACT_VARIABLE,linkedin,9
ADD_PARAMETER,linkedin,9
ADD_PARAMETER,linkedin,9
RENAME_VARIABLE,linkedin,9
RENAME_VARIABLE,linkedin,9
RENAME_VARIABLE,linkedin,9
ADD_METHOD_ANNOTATION,linkedin,9
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,9
MODIFY_METHOD_ANNOTATION,linkedin,9
RENAME_METHOD,linkedin,9
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_ATTRIBUTE_TYPE,linkedin,9
CHANGE_OPERATION_ACCESS_MODIFIER,linkedin,9
EXTRACT_OPERATION,linkedin,9
